[09:29:41.109] Global cache location '/Users/botten/Library/Caches/typescript/4.5', safe file path '/users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typingsafelist.json', types map path /users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typesmap.json
[09:29:41.691] Adding entry into typings cache: 'is-data-descriptor' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/is-data-descriptor/index.d.ts'
[09:29:41.698] Adding entry into typings cache: 'is-glob' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/is-glob/index.d.ts'
[09:29:41.705] Adding entry into typings cache: 'is-number' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/is-number/index.d.ts'
[09:29:41.712] Adding entry into typings cache: 'is-typedarray' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/is-typedarray/index.d.ts'
[09:29:41.720] Adding entry into typings cache: 'is-windows' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/is-windows/index.d.ts'
[09:29:41.728] Adding entry into typings cache: 'isarray' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/isarray/index.d.ts'
[09:29:41.736] Adding entry into typings cache: 'isexe' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/isexe/index.d.ts'
[09:29:41.744] Adding entry into typings cache: 'istanbul-lib-coverage' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/istanbul-lib-coverage/index.d.ts'
[09:29:41.751] Adding entry into typings cache: 'istanbul-lib-instrument' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/istanbul-lib-instrument/index.d.ts'
[09:29:41.758] Adding entry into typings cache: 'istanbul-lib-report' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/istanbul-lib-report/index.d.ts'
[09:29:41.766] Adding entry into typings cache: 'istanbul-lib-source-maps' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/istanbul-lib-source-maps/index.d.ts'
[09:29:41.774] Adding entry into typings cache: 'istanbul-reports' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/istanbul-reports/index.d.ts'
[09:29:41.783] Adding entry into typings cache: 'jest' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/jest/index.d.ts'
[09:29:41.790] Adding entry into typings cache: 'js-yaml' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/js-yaml/index.d.ts'
[09:29:41.797] Adding entry into typings cache: 'jsdom' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/jsdom/index.d.ts'
[09:29:41.804] Adding entry into typings cache: 'jsesc' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/jsesc/index.d.ts'
[09:29:41.811] Adding entry into typings cache: 'kind-of' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/kind-of/index.d.ts'
